,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
1032,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 2)","(3, 1, 1)","(0, 1, 1)","(0, 1, 0)"
1033,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 2)","(3, 1, 1)","(0, 1, 1)","(0, 1, 0)"
1034,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(2, 1, 0)","(3, 1, 1)","(0, 1, 1)","(0, 1, 0)"
1035,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
1036,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(2, 1, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
1037,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(2, 1, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
1038,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(2, 1, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
1039,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
1040,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 1, 1)"
1041,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
1042,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(0, 1, 0)"
1043,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
1044,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
1045,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
1046,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
1047,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)"
1048,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1049,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)"
1050,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)"
1051,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1052,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1053,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)"
1054,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1055,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1056,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1057,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1058,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1059,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1060,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1061,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1062,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1063,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1064,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1065,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1066,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1067,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1068,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1069,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1070,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1071,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1072,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1073,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1074,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1075,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1076,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1077,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1078,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1079,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1080,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1081,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1082,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1083,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1084,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1085,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1086,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1087,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1088,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1089,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1090,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1091,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1092,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1093,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1094,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1095,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1096,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1097,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1098,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 1)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)"
1099,"(0, 1, 0)","(0, 1, 0)","(0, 2, 1)","(2, 1, 2)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1100,"(0, 1, 0)","(0, 1, 0)","(0, 2, 3)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1101,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1102,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1103,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)"
1104,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(3, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)"
1105,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 4)","(0, 1, 0)","(0, 1, 3)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1106,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1107,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1108,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1109,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1110,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(4, 1, 3)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1111,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1112,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1113,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1114,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1115,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1116,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1117,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1118,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1119,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(4, 1, 4)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1120,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(4, 1, 3)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)"
1121,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(4, 1, 3)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)","(0, 1, 0)"
1122,"(2, 1, 2)","(1, 1, 1)","(0, 1, 0)","(4, 1, 3)","(0, 1, 0)","(0, 1, 3)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1123,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(3, 1, 4)","(0, 1, 0)","(2, 1, 1)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)"
1124,"(2, 1, 2)","(1, 1, 1)","(0, 1, 0)","(4, 1, 0)","(0, 1, 0)","(0, 1, 3)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)"
1125,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)"
1126,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(3, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(0, 1, 0)"
1127,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1128,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)"
1129,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1130,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)"
1131,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(1, 1, 0)"
1132,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1133,"(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)"
1134,"(1, 2, 1)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)"
1135,"(0, 2, 1)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)"
1136,"(3, 2, 1)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(3, 1, 2)","(1, 1, 0)"
1137,"(3, 2, 1)","(0, 1, 2)","(0, 1, 0)","(1, 1, 2)","(2, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1138,"(2, 2, 1)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(0, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 2)","(2, 1, 1)","(2, 1, 3)"
1139,"(4, 2, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(3, 1, 2)","(2, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1140,"(3, 2, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(2, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1141,"(3, 2, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(1, 1, 1)","(2, 1, 0)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1142,"(4, 2, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(2, 1, 2)","(2, 1, 0)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1143,"(4, 2, 1)","(2, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1144,"(4, 2, 1)","(0, 1, 2)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(0, 1, 3)","(0, 1, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1145,"(3, 2, 1)","(0, 1, 2)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1146,"(1, 2, 2)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1147,"(0, 2, 1)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(2, 1, 2)","(0, 1, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1148,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(3, 1, 0)","(3, 1, 2)","(0, 1, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1149,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1150,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1151,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 1, 4)","(1, 1, 1)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1152,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(2, 1, 2)","(1, 1, 1)","(3, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1153,"(2, 1, 0)","(1, 1, 1)","(0, 1, 0)","(2, 1, 2)","(1, 1, 1)","(3, 1, 2)","(2, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 1, 0)"
1154,"(2, 1, 0)","(1, 1, 1)","(0, 1, 0)","(2, 1, 2)","(1, 1, 1)","(3, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1155,"(2, 1, 2)","(1, 1, 1)","(0, 1, 0)","(5, 0, 2)","(1, 1, 1)","(3, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1156,"(2, 1, 2)","(1, 1, 1)","(0, 1, 0)","(5, 0, 2)","(2, 0, 1)","(3, 1, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1157,"(2, 1, 2)","(1, 1, 1)","(0, 1, 0)","(5, 0, 2)","(2, 0, 1)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1158,"(2, 1, 0)","(1, 1, 1)","(0, 1, 0)","(5, 0, 2)","(2, 0, 1)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1159,"(2, 1, 0)","(1, 1, 1)","(0, 1, 0)","(2, 0, 1)","(2, 0, 1)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1160,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(5, 0, 2)","(2, 0, 1)","(2, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1161,"(2, 1, 0)","(1, 1, 1)","(0, 1, 0)","(3, 0, 2)","(2, 0, 1)","(3, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1162,"(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 1)","(2, 0, 1)","(3, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
1163,"(1, 1, 1)","(1, 1, 1)","(0, 1, 0)","(2, 0, 1)","(2, 0, 1)","(3, 1, 2)","(0, 1, 0)","(1, 1, 0)","(1, 1, 0)","(1, 1, 0)"
