timestamp,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
2021-04-28 00:00:00+00:00,54825.96,2747.21,1.35678,258.37,36.237,0.323145,0.1227,909.87,413.03,5.954
2021-04-29 00:00:00+00:00,53545.07,2757.21,1.3986,255.29,36.461,0.304778,0.1212,880.63,407.25,5.897
2021-04-30 00:00:00+00:00,57697.11,2772.45,1.59923,271.16,38.111,0.337415,0.13228,995.62,420.95,6.448
2021-05-01 00:00:00+00:00,57797.09,2944.24,1.65123,276.79,41.229,0.3907,0.13105,1003.99,425.49,6.615
2021-05-02 00:00:00+00:00,56574.43,2949.01,1.56077,268.82,39.481,0.374273,0.12756,972.84,405.05,6.5245
2021-05-03 00:00:00+00:00,57179.55,3430.04,1.55489,294.62,42.046,0.441468,0.13161,1015.0,411.92,6.807
2021-05-04 00:00:00+00:00,53200.39,3240.13,1.38736,305.36,45.515,0.538642,0.11911,950.48,380.71,6.34
2021-05-05 00:00:00+00:00,57423.56,3523.1,1.61268,356.08,49.656,0.653965,0.14655,1451.08,416.75,8.729
2021-05-06 00:00:00+00:00,56398.06,3490.53,1.60208,354.36,47.139,0.580888,0.15199,1507.85,421.2,11.467
2021-05-07 00:00:00+00:00,57298.05,3478.17,1.57966,344.73,49.105,0.68983,0.14751,1340.0,456.76,10.37
2021-05-08 00:00:00+00:00,58853.71,3909.21,1.56048,347.09,48.627,0.636839,0.14294,1396.68,476.06,10.331
2021-05-09 00:00:00+00:00,58230.06,3923.32,1.5341,387.89,52.266,0.570484,0.14296,1428.91,482.96,10.53
2021-05-10 00:00:00+00:00,55819.35,3947.03,1.39058,359.1,46.345,0.450559,0.1271,1321.24,440.99,9.26
2021-05-11 00:00:00+00:00,56656.94,4172.36,1.47891,377.52,48.817,0.493363,0.13892,1548.29,453.55,14.512
2021-05-12 00:00:00+00:00,49631.67,3823.94,1.26935,311.41,41.604,0.391251,0.11934,1235.72,395.3,10.348
2021-05-13 00:00:00+00:00,49679.9,3719.01,1.3642,317.89,43.282,0.489499,0.1216,1257.43,401.89,10.614
2021-05-14 00:00:00+00:00,49845.28,4075.61,1.40011,326.35,46.572,0.559735,0.12476,1296.94,412.1,11.153
2021-05-15 00:00:00+00:00,46790.72,3646.7,1.49163,300.27,41.521,0.508377,0.12063,1171.51,382.29,10.24
2021-05-16 00:00:00+00:00,46434.14,3582.15,1.44895,295.82,40.663,0.513739,0.11959,1165.72,391.64,10.1034
2021-05-17 00:00:00+00:00,43550.75,3281.63,1.49554,281.45,37.17,0.487111,0.1127,1069.47,340.48,9.145
2021-05-18 00:00:00+00:00,42849.89,3374.01,1.58834,294.03,42.62,0.475607,0.1163,1088.95,342.29,9.32
2021-05-19 00:00:00+00:00,36662.15,2439.53,1.0565,186.06,26.232,0.329362,0.07889,692.81,202.17,5.68
2021-05-20 00:00:00+00:00,40548.02,2769.84,1.17981,210.82,30.634,0.397797,0.08923,818.33,285.33,6.653
2021-05-21 00:00:00+00:00,37253.6,2430.51,1.00665,179.91,25.552,0.357845,0.07787,688.39,256.59,5.56
2021-05-22 00:00:00+00:00,37447.7,2295.06,0.90478,169.26,23.285,0.341894,0.07538,629.79,231.1,5.107
2021-05-23 00:00:00+00:00,34682.58,2096.01,0.78925,142.31,19.829,0.306075,0.06279,551.94,225.84,4.289
2021-05-24 00:00:00+00:00,38802.02,2648.48,0.99353,185.21,26.399,0.365923,0.07693,753.76,255.06,5.639
2021-05-25 00:00:00+00:00,38318.9,2704.27,0.97458,183.83,27.506,0.345982,0.07715,719.51,247.14,5.696
2021-05-26 00:00:00+00:00,39238.98,2885.1,1.03154,198.93,34.009,0.352795,0.08309,763.48,268.35,6.435
2021-05-27 00:00:00+00:00,38527.72,2742.42,0.97511,194.39,31.712,0.333944,0.07948,750.0,251.91,7.012
2021-05-28 00:00:00+00:00,35652.84,2411.39,0.89822,177.27,27.858,0.31127,0.07201,688.67,262.87,6.114
2021-05-29 00:00:00+00:00,34589.46,2279.9,0.83153,163.89,25.346,0.302814,0.06873,651.86,243.26,6.027
2021-05-30 00:00:00+00:00,35648.14,2385.8,0.90588,170.6,26.825,0.301635,0.07199,661.76,262.11,6.035
2021-05-31 00:00:00+00:00,37258.41,2705.74,1.04125,187.98,32.08,0.325599,0.07682,702.09,272.66,6.63
2021-06-01 00:00:00+00:00,36697.86,2633.2,1.01077,183.02,30.712,0.370313,0.07617,691.08,265.6,6.302
2021-06-02 00:00:00+00:00,37575.07,2707.2,1.02405,187.1,30.666,0.423321,0.07807,697.4,294.65,6.369
2021-06-03 00:00:00+00:00,39245.3,2855.9,1.045,193.51,32.204,0.400686,0.08216,719.12,308.14,6.53
2021-06-04 00:00:00+00:00,36827.08,2688.87,0.96823,178.38,28.811,0.376026,0.07716,670.66,286.91,6.013
2021-06-05 00:00:00+00:00,35512.98,2629.26,0.92293,172.99,27.126,0.371331,0.0755,649.41,264.35,5.781
2021-06-06 00:00:00+00:00,35799.37,2711.24,0.94673,176.28,27.528,0.371249,0.07741,656.0,272.59,5.845
2021-06-07 00:00:00+00:00,33577.47,2593.93,0.86191,161.95,24.612,0.3316,0.0717,596.47,249.04,5.1901
2021-06-08 00:00:00+00:00,33379.29,2507.02,0.87319,160.64,24.085,0.325959,0.0724,595.27,253.25,5.05
2021-06-09 00:00:00+00:00,37390.2,2609.99,0.92184,172.46,25.569,0.343144,0.07538,634.03,273.8,5.3379
2021-06-10 00:00:00+00:00,36676.8,2471.04,0.86855,168.14,23.116,0.326122,0.07252,601.3,255.43,5.079
2021-06-11 00:00:00+00:00,37328.01,2354.25,0.84724,162.91,21.469,0.318825,0.0692,577.31,243.14,4.919
2021-06-12 00:00:00+00:00,35543.84,2370.37,0.83239,161.82,21.668,0.312062,0.068,579.79,242.89,4.828
2021-06-13 00:00:00+00:00,39000.98,2507.8,0.88267,170.83,23.312,0.323936,0.07154,613.58,261.02,5.088
2021-06-14 00:00:00+00:00,40527.84,2581.67,0.89045,179.96,24.961,0.32764,0.072,641.44,275.22,5.301
2021-06-15 00:00:00+00:00,40146.88,2543.16,0.8663,175.2,24.488,0.320299,0.07176,627.08,278.43,5.182
2021-06-16 00:00:00+00:00,38359.94,2369.68,0.83165,166.53,23.048,0.307791,0.06895,593.79,262.58,4.864
2021-06-17 00:00:00+00:00,38094.23,2373.57,0.84168,167.13,23.394,0.306185,0.07388,599.06,276.2,4.875
2021-06-18 00:00:00+00:00,35825.6,2233.78,0.79706,156.37,21.232,0.293223,0.0696,563.38,265.06,4.558
2021-06-19 00:00:00+00:00,35489.6,2165.18,0.75807,152.52,20.263,0.285633,0.06821,552.37,268.52,4.465
2021-06-20 00:00:00+00:00,35586.42,2242.93,0.77394,154.93,21.636,0.280266,0.06762,555.64,264.81,4.506
2021-06-21 00:00:00+00:00,31619.39,1885.33,0.60651,124.45,17.361,0.178827,0.05353,455.05,202.85,3.517
2021-06-22 00:00:00+00:00,32503.78,1879.62,0.54671,119.63,16.851,0.190777,0.051,444.14,201.31,3.387
2021-06-23 00:00:00+00:00,33673.74,1968.8,0.63844,129.09,18.387,0.234895,0.05796,472.65,218.24,3.673
2021-06-24 00:00:00+00:00,34656.6,1989.461,0.67291,134.55,19.052,0.263654,0.06607,487.28,225.35,3.923
2021-06-25 00:00:00+00:00,31586.44,1810.0,0.61104,125.02,16.878,0.237581,0.06145,449.17,195.35,3.532
2021-06-26 00:00:00+00:00,32285.03,1829.62,0.61631,126.84,16.944,0.245803,0.06273,459.7,202.24,3.571
2021-06-27 00:00:00+00:00,34703.34,1982.13,0.64802,132.55,18.402,0.264805,0.06478,477.69,211.66,3.776
2021-06-28 00:00:00+00:00,34487.48,2084.09,0.64421,137.66,18.819,0.25708,0.06533,501.57,212.59,3.851
2021-06-29 00:00:00+00:00,35902.08,2165.06,0.7061,144.13,19.532,0.26334,0.06795,524.06,217.98,4.128
2021-06-30 00:00:00+00:00,35049.64,2274.2,0.70624,144.33,19.506,0.253932,0.06828,526.78,222.8,4.136
2021-07-01 00:00:00+00:00,33507.45,2106.74,0.65956,137.07,18.1811,0.243899,0.06477,495.84,206.22,3.919
2021-07-02 00:00:00+00:00,33783.23,2153.82,0.65546,136.9,18.285,0.245062,0.06656,495.66,211.27,3.924
2021-07-03 00:00:00+00:00,34670.34,2226.47,0.67342,140.16,18.552,0.246427,0.06682,505.25,214.81,4.051
2021-07-04 00:00:00+00:00,35283.36,2322.41,0.6957,144.89,19.257,0.246426,0.06733,526.99,219.78,4.063
2021-07-05 00:00:00+00:00,33689.47,2196.66,0.65225,137.84,18.346,0.230991,0.06451,504.45,214.44,3.809
2021-07-06 00:00:00+00:00,34225.47,2322.71,0.66515,138.88,20.08,0.234257,0.06494,511.6,221.59,3.877
2021-07-07 00:00:00+00:00,33866.95,2316.08,0.65206,137.44,19.791,0.223911,0.06427,509.58,215.31,3.825
2021-07-08 00:00:00+00:00,32869.89,2116.95,0.62162,132.15,18.358,0.206897,0.06104,490.23,205.64,3.596
2021-07-09 00:00:00+00:00,33817.93,2147.28,0.63686,134.54,18.655,0.219613,0.06219,504.12,212.89,4.218
2021-07-10 00:00:00+00:00,33507.83,2111.2,0.62474,133.95,18.2,0.213777,0.06142,496.83,209.77,3.967
2021-07-11 00:00:00+00:00,34256.17,2139.75,0.63606,134.14,18.378,0.215921,0.06183,497.81,211.57,4.079
2021-07-12 00:00:00+00:00,33094.47,2031.99,0.62938,133.38,17.529,0.207788,0.06011,479.65,206.18,4.188
2021-07-13 00:00:00+00:00,32726.23,1940.3,0.61944,131.45,16.883,0.199898,0.05935,464.95,203.65,3.89
2021-07-14 00:00:00+00:00,32816.38,1994.33,0.61959,131.05,16.941,0.197689,0.05989,467.39,202.95,3.796
2021-07-15 00:00:00+00:00,31874.05,1918.65,0.59774,125.67,15.748,0.185253,0.05783,455.64,196.63,3.669
2021-07-16 00:00:00+00:00,31386.09,1876.47,0.58919,120.64,15.232,0.171955,0.05557,437.93,193.32,3.652
2021-07-17 00:00:00+00:00,31519.85,1898.98,0.58219,120.0,15.352,0.187389,0.05595,436.19,197.94,3.657
2021-07-18 00:00:00+00:00,31778.38,1891.34,0.58659,119.16,15.485,0.181506,0.05596,437.89,199.55,3.638
2021-07-19 00:00:00+00:00,30836.65,1818.31,0.55706,113.11,14.525,0.173641,0.05343,414.81,188.97,3.434
2021-07-20 00:00:00+00:00,29786.9,1785.63,0.52848,107.29,13.758,0.170451,0.05052,398.68,182.89,3.261
2021-07-21 00:00:00+00:00,32134.25,1994.99,0.57167,117.56,15.298,0.190449,0.05387,430.62,196.69,3.503
2021-07-22 00:00:00+00:00,32284.65,2024.36,0.59215,120.71,16.084,0.191199,0.05529,442.05,197.62,3.566
2021-07-23 00:00:00+00:00,33621.31,2123.85,0.60932,124.24,16.504,0.194994,0.05598,454.74,203.82,3.629
2021-07-24 00:00:00+00:00,34244.98,2183.78,0.60864,125.98,16.689,0.196873,0.05732,458.53,208.61,3.666
2021-07-25 00:00:00+00:00,35381.56,2189.81,0.60684,127.61,16.747,0.197942,0.05789,454.83,212.71,3.6572
2021-07-26 00:00:00+00:00,37232.82,2227.86,0.62384,131.08,18.029,0.203854,0.05846,481.52,218.96,3.68
2021-07-27 00:00:00+00:00,39460.63,2299.95,0.64566,134.77,19.498,0.205849,0.06017,501.86,225.74,3.756
2021-07-28 00:00:00+00:00,40019.08,2300.39,0.7328,140.47,19.104,0.205732,0.0607,511.58,235.35,3.92
2021-07-29 00:00:00+00:00,40021.6,2382.87,0.74911,141.42,19.375,0.204928,0.06185,539.0,241.73,3.965
2021-07-30 00:00:00+00:00,42211.22,2461.62,0.75227,145.49,22.261,0.208745,0.06326,552.8,242.01,4.065
2021-07-31 00:00:00+00:00,41468.62,2530.92,0.74569,144.33,22.72,0.207637,0.06397,545.93,239.06,4.069
2021-08-01 00:00:00+00:00,39850.71,2555.35,0.7241,140.23,22.059,0.204167,0.06319,526.24,235.87,3.938
2021-08-02 00:00:00+00:00,39152.06,2607.45,0.73814,141.31,23.483,0.20327,0.06465,543.43,232.75,4.026
2021-08-03 00:00:00+00:00,38201.7,2508.59,0.71373,138.41,23.937,0.19621,0.06404,538.43,225.85,4.021
2021-08-04 00:00:00+00:00,39723.82,2725.49,0.73118,142.53,24.187,0.201502,0.06734,545.52,244.86,4.11
2021-08-05 00:00:00+00:00,40861.04,2827.56,0.73281,143.52,24.056,0.200941,0.07011,548.5,252.77,4.187
2021-08-06 00:00:00+00:00,42838.86,2891.98,0.74712,147.88,23.88,0.204708,0.07189,557.33,262.79,4.319
2021-08-07 00:00:00+00:00,44576.16,3159.53,0.81644,156.15,24.695,0.261863,0.07529,584.04,271.45,4.592
2021-08-08 00:00:00+00:00,43813.68,3011.65,0.77884,149.77,23.03,0.23997,0.0719,555.88,257.05,4.296
2021-08-09 00:00:00+00:00,46263.13,3161.53,0.81719,166.33,24.213,0.25642,0.07404,591.68,269.49,4.533
2021-08-10 00:00:00+00:00,45581.51,3140.68,0.85119,165.35,24.556,0.257242,0.0746,592.27,265.78,4.595
2021-08-11 00:00:00+00:00,45529.03,3161.57,1.01167,170.63,25.914,0.264544,0.08348,620.83,268.26,4.752
2021-08-12 00:00:00+00:00,44406.77,3046.39,0.96631,165.52,24.943,0.263989,0.08421,606.45,257.38,4.659
2021-08-13 00:00:00+00:00,47801.17,3322.7,1.09013,183.28,27.747,0.286782,0.08948,654.44,272.96,5.156
2021-08-14 00:00:00+00:00,47066.32,3263.24,1.27985,182.83,27.144,0.293875,0.0927,691.95,271.11,5.483
2021-08-15 00:00:00+00:00,46974.19,3307.9,1.28405,184.63,27.896,0.340021,0.09295,703.35,271.87,5.699
2021-08-16 00:00:00+00:00,45897.5,3148.07,1.18561,178.08,27.956,0.319574,0.08931,673.87,267.08,5.513
2021-08-17 00:00:00+00:00,44675.28,3012.55,1.09846,168.63,26.123,0.299221,0.0851,639.11,256.18,5.06
2021-08-18 00:00:00+00:00,44717.33,3014.36,1.1432,166.63,25.315,0.303132,0.08455,631.87,252.4,4.976
2021-08-19 00:00:00+00:00,46762.33,3183.89,1.23469,175.57,27.098,0.317749,0.08831,659.68,264.29,5.257
2021-08-20 00:00:00+00:00,49319.72,3284.99,1.26191,183.52,28.692,0.327185,0.09059,693.8,282.09,5.456
2021-08-21 00:00:00+00:00,48832.14,3224.14,1.21684,179.53,27.832,0.316751,0.08799,675.13,287.65,5.352
2021-08-22 00:00:00+00:00,49243.79,3239.01,1.22597,185.89,27.986,0.314732,0.08802,671.89,305.3,5.416
2021-08-23 00:00:00+00:00,49496.05,3322.41,1.24638,187.1,28.554,0.317826,0.08989,678.77,318.11,5.594
2021-08-24 00:00:00+00:00,47702.94,3170.02,1.1352,173.57,25.744,0.288573,0.08461,636.99,307.01,5.058
2021-08-25 00:00:00+00:00,48979.86,3227.5,1.1733,177.75,26.619,0.292588,0.08756,650.3,314.22,5.2095
2021-08-26 00:00:00+00:00,46835.66,3092.08,1.0714,167.66,24.384,0.268349,0.08306,606.17,291.4,4.742
2021-08-27 00:00:00+00:00,49055.81,3272.69,1.19178,176.09,26.04,0.294478,0.08828,635.93,314.9,5.091
2021-08-28 00:00:00+00:00,48884.23,3244.58,1.14545,175.55,25.725,0.285964,0.08828,646.33,300.36,5.005
2021-08-29 00:00:00+00:00,48754.03,3223.14,1.14062,174.33,25.76,0.280916,0.08847,658.76,291.4,5.057
2021-08-30 00:00:00+00:00,46983.05,3228.71,1.1004,167.33,25.02,0.272,0.08611,632.4,281.7,4.819
2021-08-31 00:00:00+00:00,46983.05,3228.71,1.1004,167.33,25.02,0.272,0.08611,632.4,281.7,4.819
2021-09-01 00:00:00+00:00,48814.84,3827.92,1.23602,180.78,29.716,0.294349,0.09501,655.7,302.9,5.309
2021-09-02 00:00:00+00:00,49253.05,3785.15,1.2533,183.35,29.95,0.294589,0.09953,664.2,302.77,5.256
2021-09-03 00:00:00+00:00,49996.68,3938.11,1.2906,212.93,30.764,0.2962,0.10159,713.67,303.73,5.669
2021-09-04 00:00:00+00:00,49909.24,3885.11,1.2547,211.85,29.873,0.2992,0.10153,708.8,305.1,5.692
2021-09-05 00:00:00+00:00,51756.15,3950.26,1.30768,232.25,33.54,0.314395,0.10519,764.72,315.35,6.294
2021-09-06 00:00:00+00:00,52663.69,3926.63,1.3894,219.39,34.808,0.309019,0.10382,784.5,315.0,6.2163
2021-09-07 00:00:00+00:00,46850.03685,3433.21,1.1288,178.28,28.205,0.255471,0.08534,673.75,262.97,4.887
2021-09-08 00:00:00+00:00,46056.91,3498.53,1.09957,179.6,27.154,0.256752,0.09269,662.4,256.9,4.745
2021-09-09 00:00:00+00:00,46390.09,3425.2,1.0866,180.4,28.0,0.2524,0.093,661.19,261.62,4.817
2021-09-10 00:00:00+00:00,44850.03495,3209.23,1.05563,174.06,26.394,0.239843,0.09076,628.76,248.8701,4.568
2021-09-11 00:00:00+00:00,45163.9901,3267.25,1.0785001,178.5201,27.005,0.24098199,0.09553,636.3599,249.4901,4.675
2021-09-12 00:00:00+00:00,46026.86,3404.35,1.1183,183.0,29.431,0.250293,0.11243,646.91,256.5,4.88
2021-09-13 00:00:00+00:00,44939.991,3283.841,1.0645,179.241,26.95,0.23578,0.10462,613.9,263.27,4.7429
2021-09-14 00:00:00+00:00,47128.22,3434.01,1.0965,183.1,30.8181,0.240629,0.11829,640.3,268.64,4.8631
2021-09-15 00:00:00+00:00,48122.999,3613.331,1.1207,189.119,30.68,0.2476,0.12069,652.6,268.971,5.1011
2021-09-16 00:00:00+00:00,47746.008,3567.97,1.09,185.35,29.8,0.242004,0.11596,639.46,264.0,5.016
2021-09-17 00:00:00+00:00,47288.0,3398.83,1.065821,180.039,27.7,0.240067,0.105291,620.941,262.6,5.2481
2021-09-18 00:00:00+00:00,48296.999,3435.7,1.0751,181.4,28.39,0.2413,0.10587,630.231,271.7,5.466
2021-09-19 00:00:00+00:00,47236.991,3328.779,1.0483,175.6,27.342,0.2329,0.10366,608.859,259.9,4.9079
2021-09-20 00:00:00+00:00,43017.999,2978.21,0.9216,157.101,23.57,0.20862,0.09141,542.4,232.6,4.1999
2021-09-21 00:00:00+00:00,40734.169,2762.89,0.874249,148.485,21.42,0.20083,0.08824,505.4,218.0,3.8861
2021-09-22 00:00:00+00:00,43566.01,3077.961,1.0035,161.4,24.46,0.2245,0.09877,547.8,244.7,4.3011
2021-09-23 00:00:00+00:00,44857.991,3152.45,1.0016,163.9,25.41,0.2245779,0.099141,552.361,249.1,4.373
2021-09-24 00:00:00+00:00,42805.009,2928.142,0.9442,152.08,23.26,0.20911,0.092309,513.6,233.6,4.028
2021-09-25 00:00:00+00:00,42674.059,2922.35,0.94,150.939,24.51,0.20833,0.090481,516.9,235.8,4.014
2021-09-26 00:00:00+00:00,43167.009,3060.36,0.9437,150.7,24.6,0.205,0.0877,503.4,234.3,3.971
2021-09-27 00:00:00+00:00,42157.129,2924.991,0.922,145.1,23.02,0.199777,0.08599,488.1,234.3,3.8272
2021-09-28 00:00:00+00:00,41029.919,2805.779,0.892981,140.471,22.1,0.1965,0.08305,474.6,229.7,3.6814
2021-09-29 00:00:00+00:00,41531.669,2849.581,0.9268,144.8,22.84,0.1986,0.085829,484.8,234.0,3.745
2021-09-30 00:00:00+00:00,43820.971,3001.231,0.95352,153.379,24.0,0.2043,0.089471,503.0,251.439,3.9371
2021-10-01 00:00:00+00:00,48140.991,3309.071,1.04227,166.2,26.31,0.2226391,0.094781,543.7,257.5,4.275
2021-10-02 00:00:00+00:00,47642.009,3386.73,1.035231,168.9,26.89,0.218498,0.093354,552.1,252.8,4.3241
2021-10-03 00:00:00+00:00,48195.991,3417.331,1.054811,170.559,27.5742,0.2217409,0.094966,571.031,259.23,4.636
2021-10-04 00:00:00+00:00,49214.921,3385.851,1.04281,167.513,26.6134,0.241333,0.09351,550.5,264.081,4.5935
2021-10-05 00:00:00+00:00,51460.141,3514.349,1.08413,173.729,27.23,0.2515241,0.09616,594.5,270.67,4.73
2021-10-06 00:00:00+00:00,55309.781,3574.839,1.07629,178.479,26.8,0.254117,0.09545,616.191,286.5,4.746
2021-10-07 00:00:00+00:00,53789.557,3587.501,1.06749,178.498,26.82,0.24286,0.095417,611.18,277.8,4.721
2021-10-08 00:00:00+00:00,53944.031,3563.05,1.06343,175.945,26.3902,0.244051,0.09765,596.2,277.8,4.65
2021-10-09 00:00:00+00:00,54943.541,3575.06,1.16011,179.91,27.44,0.2466461,0.10302,614.651,278.419,4.9961
2021-10-10 00:00:00+00:00,54670.619,3413.831,1.1355,174.8,25.56,0.228865,0.09747,584.75,270.0,4.578
2021-10-11 00:00:00+00:00,57470.0,3541.79,1.13619,179.2,25.23,0.23114,0.097106,601.3,276.351,4.553
2021-10-12 00:00:00+00:00,56021.879,3491.45,1.10158,172.699,24.6387,0.226138,0.095481,587.111,277.2,4.495
2021-10-13 00:00:00+00:00,57362.001,3606.37,1.12719,177.531,25.662,0.2325359,0.09791,593.33,274.829,4.604
2021-10-14 00:00:00+00:00,57346.009,3790.811,1.133321,181.4,26.7071,0.2326029,0.097296,598.92,266.501,4.6238
2021-10-15 00:00:00+00:00,61670.901,3869.07,1.141599,189.6,27.0,0.2341,0.09861,625.51,274.2,4.6449
2021-10-16 00:00:00+00:00,60880.218,3830.54,1.134241,186.041,27.23,0.237318,0.09872,625.51,267.6,4.5717
2021-10-17 00:00:00+00:00,61517.991,3845.991,1.09398,183.7,26.53,0.23772,0.09869,612.549,260.601,4.411
2021-10-18 00:00:00+00:00,62020.001,3745.42,1.08273,185.63,25.7053,0.247307,0.098119,611.6,256.181,4.4191
2021-10-19 00:00:00+00:00,64270.531,3876.481,1.09078,188.67,25.9081,0.24536,0.10055,618.211,254.851,4.4571
2021-10-20 00:00:00+00:00,66006.001,4161.83,1.14496,207.341,27.4874,0.254766,0.103216,644.6,260.2,4.8279
2021-10-21 00:00:00+00:00,62206.001,4054.07,1.088481,196.798,28.2702,0.242379,0.099587,623.3,270.9,4.6644
2021-10-22 00:00:00+00:00,60702.009,3972.499,1.08824,191.004,28.67,0.24456,0.099839,624.1,266.4,4.6121
2021-10-23 00:00:00+00:00,61298.009,4167.171,1.09358,196.221,31.37,0.2512,0.100657,628.9,266.921,4.7463
2021-10-24 00:00:00+00:00,60864.009,4081.639,1.082129,190.4,29.7074,0.275657,0.09917,617.5,289.4,4.745
2021-10-25 00:00:00+00:00,63077.991,4220.291,1.094761,195.443,32.39,0.2649161,0.100681,621.3,286.57,4.8174
2021-10-26 00:00:00+00:00,60324.0,4130.23,1.107249,197.47,32.5218,0.25583,0.101121,611.7,279.9,4.715
2021-10-27 00:00:00+00:00,58414.009,3922.43,0.99453,179.16,28.87,0.2379,0.0906,548.5,255.141,4.146
2021-10-28 00:00:00+00:00,60578.001,4285.631,1.057971,189.8,30.19,0.299712,0.095271,578.7,266.95,4.4006
2021-10-29 00:00:00+00:00,62260.009,4419.45,1.08148,196.73,30.94,0.287907,0.099482,595.02,268.3,4.501
2021-10-30 00:00:00+00:00,61867.491,4322.71,1.08422,190.389,29.78,0.268758,0.10108,585.0,262.73,4.48
2021-10-31 00:00:00+00:00,61305.849,4286.831,1.1126,191.781,30.0059,0.280026,0.10151,596.7,274.641,4.637
2021-11-01 00:00:00+00:00,60906.719,4319.6,1.0916,197.636,31.6601,0.27155,0.10052,586.8,271.0,4.639
2021-11-02 00:00:00+00:00,63215.629,4588.95,1.134261,200.83,32.22,0.2740619,0.10748,597.93,274.9,4.7002
2021-11-03 00:00:00+00:00,62892.001,4602.46,1.21,207.161,31.929,0.268895,0.105848,611.06,266.229,4.7059
2021-11-04 00:00:00+00:00,61412.51,4532.85,1.20009,202.98,30.992,0.262906,0.10327,595.9,260.8,4.543
2021-11-05 00:00:00+00:00,60952.0,4475.47,1.15776,198.95,32.854,0.2608,0.10345,597.9,255.18,4.501
2021-11-06 00:00:00+00:00,61461.99,4517.63,1.15099,197.52,32.03,0.261699,0.10247,587.29,259.56,4.446
2021-11-07 00:00:00+00:00,63247.23,4613.1,1.21922,201.88,32.34,0.2664,0.10447,600.4,266.7,4.598
2021-11-08 00:00:00+00:00,67509.5,4808.16,1.28245,228.9,34.46,0.28193,0.10995,638.4,274.8,4.859
2021-11-09 00:00:00+00:00,66935.19,4732.01,1.2575,262.0,33.82,0.2735,0.11436,717.2,288.66,5.207
2021-11-10 00:00:00+00:00,64892.6,4630.46,1.19034,260.16,34.214,0.255678,0.10663,662.81,267.78,4.844
2021-11-11 00:00:00+00:00,64793.71,4720.29,1.21437,262.3,34.691,0.260591,0.10893,675.79,263.8,4.922
2021-11-12 00:00:00+00:00,64122.82,4665.65,1.18841,251.11,34.251,0.2593,0.10795,668.1,260.83,4.848
2021-11-13 00:00:00+00:00,64390.3,4644.17,1.18873,257.7,34.003,0.2613,0.11244,665.7,270.39,5.01
2021-11-14 00:00:00+00:00,65498.5,4625.76,1.1879,279.3,33.75,0.262818,0.11698,679.47,274.95,4.957
2021-11-15 00:00:00+00:00,63610.33,4563.86,1.17204,262.99,32.05,0.256761,0.12382,665.28,268.0,4.806
2021-11-16 00:00:00+00:00,60070.75,4207.15,1.0875,230.2,29.143,0.236958,0.10933,598.02,241.1,4.33
2021-11-17 00:00:00+00:00,60340.66,4287.95,1.09491,229.6,29.19,0.237798,0.11118,595.0,241.5,4.371
2021-11-18 00:00:00+00:00,56899.36,3997.25,1.04049,204.13,26.565,0.221582,0.10033,554.47,226.6,4.087
2021-11-19 00:00:00+00:00,58060.23,4294.39,1.0892,217.94,28.26,0.23314,0.1039,574.2,238.4,4.287
2021-11-20 00:00:00+00:00,59707.51,4411.66,1.09695,226.8,28.37,0.233358,0.10523,584.4,247.1,4.341
2021-11-21 00:00:00+00:00,58604.22,4258.45,1.05788,221.25,28.978,0.225811,0.10646,575.18,250.78,4.244
2021-11-22 00:00:00+00:00,56247.74,4086.29,1.03602,209.05,26.77,0.219736,0.10179,557.04,231.81,4.135
2021-11-23 00:00:00+00:00,57535.92,4339.02,1.06624,216.2,26.94,0.226986,0.10278,571.5,237.4,4.235
2021-11-24 00:00:00+00:00,57145.21,4269.9,1.03198,212.2,25.573,0.217507,0.09787,618.72,243.9,4.121
2021-11-25 00:00:00+00:00,58937.3,4523.43,1.043,222.8,26.405,0.221455,0.10012,616.45,248.1,4.248
2021-11-26 00:00:00+00:00,53723.5,4041.02,0.9395,195.73,23.97,0.202335,0.09226,557.65,226.4,3.852
2021-11-27 00:00:00+00:00,54728.02,4094.93,0.94553,195.39,24.1,0.205054,0.09336,563.0,228.1,3.899
2021-11-28 00:00:00+00:00,57278.31,4294.68,0.96873,199.61,24.755,0.207672,0.09521,569.07,239.3,3.967
2021-11-29 00:00:00+00:00,57778.5,4443.84,0.9897,205.58,24.98,0.2149,0.09651,574.8,235.8,4.001
2021-11-30 00:00:00+00:00,56939.5,4629.81,0.99771,207.81,25.27,0.214697,0.09645,570.13,238.1,3.999
2021-12-01 00:00:00+00:00,57195.18,4582.95,0.9898,208.8,25.33,0.209264,0.09685,570.5,230.8,3.991
2021-12-02 00:00:00+00:00,56480.21,4513.0,0.9716,203.5,24.54,0.20955,0.0975,561.2,239.5,3.964
2021-12-03 00:00:00+00:00,53612.76,4215.86,0.92126,188.2,23.34,0.199938,0.09397,532.82,223.94,3.795
2021-12-04 00:00:00+00:00,49165.56,4119.77,0.84559,162.74,20.653,0.178582,0.08692,473.54,204.72,3.146
2021-12-05 00:00:00+00:00,49388.72,4195.66,0.80451,156.21,19.482,0.171597,0.0843,453.15,201.38,3.027
2021-12-06 00:00:00+00:00,50458.8,4348.02,0.8256,161.34,19.84,0.178013,0.08744,475.34,201.0,3.273
