timestamp,BTC/USDT_open,BTC/USDT_high,BTC/USDT_low,BTC/USDT_close,BTC/USDT_volume,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,XRP/USDT_open,XRP/USDT_high,XRP/USDT_low,XRP/USDT_close,XRP/USDT_volume,LTC/USDT_open,LTC/USDT_high,LTC/USDT_low,LTC/USDT_close,LTC/USDT_volume,LINK/USDT_open,LINK/USDT_high,LINK/USDT_low,LINK/USDT_close,LINK/USDT_volume,ADA/USDT_open,ADA/USDT_high,ADA/USDT_low,ADA/USDT_close,ADA/USDT_volume,DOGE/USDT_open,DOGE/USDT_high,DOGE/USDT_low,DOGE/USDT_close,DOGE/USDT_volume,TRX/USDT_open,TRX/USDT_high,TRX/USDT_low,TRX/USDT_close,TRX/USDT_volume,BCH/USDT_open,BCH/USDT_high,BCH/USDT_low,BCH/USDT_close,BCH/USDT_volume,XMR/USDT_open,XMR/USDT_high,XMR/USDT_low,XMR/USDT_close,XMR/USDT_volume,EOS/USDT_open,EOS/USDT_high,EOS/USDT_low,EOS/USDT_close,EOS/USDT_volume,XLM/USDT_open,XLM/USDT_high,XLM/USDT_low,XLM/USDT_close,XLM/USDT_volume
2019-01-11 00:00:00+00:00,3586.59,3646.89,3532.79,3601.24,635.06876831,125.1,127.43,120.12,124.83,66544.46622921,0.3249,0.3323,0.3188,0.3257,2902136.00401233,32.93,33.2,30.82,31.54,20198.22504154,0.352,0.4447,0.352,0.4333,19241.00545049,0.0436,0.0445,0.0418,0.0433,6919835.34137323,0.002074,0.00209,0.002025,0.002055,322927615.9742038,0.02533,0.02744,0.02423,0.02447,151729153.86711457,131.16,132.0,125.0,128.66,11687.29398924,44.23,45.6,43.53,44.41,288.72080628,2.38,2.4198,2.299,2.3632,2560075.40829093,0.1053,0.1072,0.1025,0.1039,322528.22817044
2019-01-12 00:00:00+00:00,3599.14,3615.5,3540.0,3583.31,419.61513091,124.82,125.76,122.21,123.3,35774.73294434,0.3258,0.3302,0.3215,0.3255,1781005.34633844,31.54,32.14,31.16,31.79,13658.49430002,0.4431,0.4598,0.3923,0.405,23963.88659195,0.0432,0.0441,0.042,0.0432,6289604.89747145,0.002055,0.00209,0.002043,0.002072,175308714.28033587,0.02449,0.02491,0.02243,0.02299,125880482.81989989,127.87,135.8,127.72,131.39,11118.44856143,45.03,45.03,43.52,44.1,157.09580586,2.3632,2.41,2.346,2.3767,1267730.70525999,0.1038,0.1052,0.1028,0.1052,154832.04688402
2019-01-13 00:00:00+00:00,3583.31,3609.0,3450.03,3477.02,440.58771237,123.3,124.0,112.0,114.03,47618.3443324,0.3255,0.3293,0.3088,0.3108,2094639.23486,31.59,32.55,29.21,29.55,29938.18888783,0.4191,0.445,0.3709,0.445,7945.86461579,0.0432,0.0434,0.0388,0.0396,5031422.36562593,0.002073,0.002091,0.001947,0.002042,276710840.0299181,0.02299,0.02319,0.02042,0.02085,87993536.5496229,131.39,133.2,120.15,122.92,8728.7723897,43.83,44.42,42.5,42.68,418.50999353,2.3784,2.3895,2.1838,2.208,1556232.42979991,0.1046,0.1116,0.1,0.101,779656.61653951
2019-01-14 00:00:00+00:00,3477.02,3664.18,3465.34,3620.93,492.3900235,114.03,130.31,114.03,126.88,71488.91100141,0.311,0.3348,0.311,0.3283,2730236.89403192,29.61,32.46,29.47,31.68,22926.95140383,0.4411,0.49,0.4096,0.465,41363.86491413,0.0395,0.0438,0.0392,0.0431,8436054.59158146,0.002045,0.002109,0.00202,0.002072,200606760.39033583,0.02088,0.02551,0.02056,0.0253,225878768.73458335,123.49,134.55,121.0,131.02,7516.63595524,42.02,45.45,42.02,45.3,243.64415748,2.208,2.45,2.2058,2.4242,2089777.08019275,0.101,0.1088,0.101,0.1067,280267.66027573
2019-01-15 00:00:00+00:00,3620.93,3644.51,3521.05,3553.86,454.22916295,126.88,129.22,116.25,119.35,83219.53178435,0.3287,0.3315,0.3171,0.3216,1922397.76857693,31.68,32.14,30.05,30.77,17645.48404492,0.4817,0.5808,0.4628,0.5068,152081.67809092,0.0435,0.0439,0.041,0.0419,6062246.80833029,0.002074,0.002079,0.002031,0.002038,186337644.4499811,0.02534,0.02619,0.02331,0.024,141562905.18280202,130.88,132.0,123.86,125.6,7481.32776738,44.75,45.45,43.48,43.87,706.6291455,2.4242,2.4429,2.3088,2.3529,1687174.11081742,0.1074,0.1075,0.1023,0.1043,237376.16391915
2019-01-16 00:00:00+00:00,3553.86,3636.19,3541.0,3585.0,454.91879817,119.27,126.61,118.59,121.44,63407.91097644,0.3215,0.3315,0.3201,0.3257,3370155.92770262,30.7,31.86,30.52,31.25,10537.45322963,0.5134,0.5682,0.47,0.4898,77517.62006885,0.0418,0.0451,0.0417,0.0442,12015777.96876188,0.002036,0.002075,0.002022,0.002065,166689540.642951,0.0239,0.02503,0.02352,0.02484,78443616.7876142,125.6,129.62,125.04,126.62,2798.29341002,44.22,45.59,43.4,45.59,581.63411413,2.3529,2.435,2.3358,2.4,1139096.50899042,0.1044,0.1071,0.104,0.1057,188357.8137149
2019-01-17 00:00:00+00:00,3591.0,3630.0,3537.39,3612.86,342.86787629,121.67,122.86,116.95,121.5,44406.23429475,0.3266,0.328,0.32,0.3248,2235263.99124877,31.37,31.48,29.9,31.38,12000.76718459,0.4898,0.5196,0.4582,0.4735,60584.7494106,0.0442,0.046,0.0432,0.0447,13573457.684227,0.00206,0.002066,0.002035,0.002052,142567895.20840284,0.02478,0.02583,0.02377,0.02499,88353595.69630745,126.87,130.0,123.92,128.29,3686.81118358,45.21,45.71,44.02,44.88,242.99690889,2.4029,2.4855,2.35,2.4736,1391144.45659908,0.1058,0.1084,0.1035,0.1072,302790.51947795
2019-01-18 00:00:00+00:00,3609.91,3617.9,3568.13,3593.41,262.25384234,121.5,121.9,117.89,119.17,28191.79650106,0.325,0.3258,0.3166,0.3207,1399268.19615818,31.44,31.44,30.38,30.71,7081.42729254,0.4735,0.4983,0.4588,0.4915,18716.65875771,0.0447,0.0447,0.0433,0.0437,4661315.48840253,0.002052,0.00206,0.002022,0.002037,185171798.5087796,0.02495,0.02533,0.0244,0.02445,61982149.24096987,128.93,128.98,124.6,125.94,1975.34956534,44.88,44.88,43.95,44.39,72.68345117,2.4749,2.4808,2.3843,2.4281,951986.6877396,0.1071,0.108,0.1046,0.105,207286.15300107
2019-01-19 00:00:00+00:00,3599.95,3713.81,3592.27,3663.76,416.05830609,119.19,125.0,119.12,122.76,37570.48592307,0.3211,0.3325,0.32,0.327,1718089.89145281,31.04,32.77,30.77,32.05,17270.8365399,0.4908,0.4912,0.4692,0.4811,24171.46206233,0.0439,0.046,0.0433,0.0453,4698631.93141672,0.002037,0.002143,0.001964,0.00209,706749822.898332,0.02442,0.02483,0.0233,0.02419,70837666.43182805,126.37,130.0,125.58,128.35,3774.03661552,44.23,45.92,44.14,45.6,209.01573688,2.4281,2.4982,2.413,2.4456,998021.87279842,0.1053,0.1089,0.1053,0.1069,278024.21659264
2019-01-20 00:00:00+00:00,3662.38,3690.0,3482.73,3535.0,467.58065297,122.7,123.22,116.02,117.34,44323.1619625,0.3263,0.3285,0.3112,0.3167,1678200.61065237,32.0,33.09,30.3,30.58,27705.01772295,0.4818,0.4833,0.4558,0.474,22366.61405841,0.0451,0.0455,0.0411,0.0428,3849399.70555246,0.00209,0.002109,0.001995,0.002021,406414089.5525529,0.02419,0.02446,0.02295,0.02346,54327922.66095868,127.68,128.95,119.99,121.48,5363.53530449,45.21,45.58,42.8,43.5,773.00394949,2.4438,2.4544,2.279,2.327,1669786.91405641,0.1063,0.1076,0.1003,0.1027,300138.42943015
2019-01-21 00:00:00+00:00,3536.16,3560.89,3492.82,3527.58,278.2379726,117.36,117.97,113.68,115.73,30983.59593328,0.3168,0.3221,0.3135,0.3177,1358029.1706743,30.66,31.14,30.37,30.82,10228.62138444,0.4777,0.5162,0.4695,0.4999,15954.568573,0.0429,0.0435,0.042,0.0425,4257140.61018707,0.002023,0.002043,0.00197,0.002025,293987180.27416396,0.02352,0.02548,0.02311,0.02533,109565483.68286277,121.82,122.99,120.0,121.37,2818.44934475,43.41,44.2,42.0,43.8,343.90590086,2.327,2.4095,2.302,2.3208,844045.82472036,0.1026,0.1037,0.1008,0.1016,185287.24351921
2019-01-22 00:00:00+00:00,3529.54,3600.0,3450.0,3566.99,463.61427796,115.63,119.39,112.0,117.71,43862.1883249,0.318,0.3203,0.3055,0.3174,2326336.47204481,30.8,31.99,29.55,31.46,15995.14494928,0.4952,0.5508,0.4952,0.5338,23994.20609335,0.0425,0.0441,0.0411,0.0432,4283153.58684968,0.002026,0.002042,0.001981,0.002018,471588090.34900755,0.02528,0.02676,0.02467,0.02602,139375577.62120724,121.37,130.92,115.88,126.94,6997.5649227,44.06,45.96,43.96,45.25,832.28727618,2.3207,2.4865,2.2647,2.4248,1543326.15900098,0.1019,0.1032,0.0995,0.1026,279490.02700417
2019-01-23 00:00:00+00:00,3568.9,3603.98,3520.15,3550.0,534.13318949,117.58,118.64,115.0,116.36,33339.72241653,0.3176,0.3199,0.3125,0.3137,1485277.46689905,31.41,32.13,31.21,31.62,13456.05125119,0.5332,0.5415,0.4961,0.5007,27606.67391414,0.0435,0.044,0.0422,0.0429,3272586.38769178,0.002012,0.002014,0.001958,0.001993,422366334.24836874,0.02611,0.02712,0.02565,0.02632,91048509.24094313,126.94,135.0,126.51,131.11,20234.22026758,45.41,45.55,44.26,44.26,363.04281193,2.4218,2.4589,2.3888,2.4191,956942.65078819,0.1025,0.1026,0.0995,0.1014,277811.24583498
2019-01-24 00:00:00+00:00,3550.0,3584.87,3524.48,3571.88,293.29658028,116.43,116.98,114.26,116.47,24459.6168545,0.3138,0.3176,0.3123,0.3152,1009621.71542315,31.71,33.0,31.07,32.5,12189.87570751,0.5007,0.5007,0.4755,0.4973,32027.126663,0.0429,0.0436,0.0422,0.0428,3528886.60031643,0.001993,0.00201,0.001977,0.002001,165845309.10192174,0.02632,0.02706,0.02602,0.02669,55897422.51220272,130.83,131.31,125.54,128.02,6910.23283018,44.12,46.05,43.75,45.28,868.26882708,2.419,2.447,2.39,2.433,651041.92092707,0.1002,0.1011,0.0996,0.1005,85192.7763193
2019-01-25 00:00:00+00:00,3566.52,3577.0,3525.0,3568.5,331.00739629,116.53,117.31,114.61,115.3,22215.6634552,0.3152,0.3171,0.3105,0.314,1244712.15647985,32.5,32.96,31.93,32.67,16904.63806734,0.5079,0.5095,0.4745,0.4827,24789.5357998,0.0429,0.0431,0.0421,0.0423,1461246.93013518,0.002002,0.002007,0.001989,0.002,109424341.95265023,0.02669,0.02682,0.0263,0.02648,50110378.9278509,128.02,128.22,124.87,126.61,2898.65951562,45.46,46.61,44.55,46.5,242.19618468,2.4323,2.4602,2.4029,2.4295,638345.24827928,0.1008,0.1015,0.0985,0.0993,379849.83879272
2019-01-26 00:00:00+00:00,3564.95,3652.77,3550.0,3565.82,344.14472031,115.3,117.55,115.13,115.44,22521.83431025,0.314,0.318,0.3123,0.3131,1093637.2478458,32.66,33.88,32.49,32.83,23629.22444185,0.4841,0.4841,0.4652,0.4726,3091.68800302,0.0423,0.0433,0.0423,0.0424,1835819.04387866,0.002003,0.002027,0.001989,0.002004,152685117.28299585,0.02652,0.02905,0.02637,0.02843,105375283.24508269,126.64,128.6,125.27,125.6,2040.33779698,45.78,46.45,45.16,45.34,89.25096475,2.4295,2.4691,2.407,2.407,587612.74134464,0.0994,0.1032,0.097,0.0988,479029.47308696
2019-01-27 00:00:00+00:00,3565.82,3581.15,3502.02,3554.82,393.96801765,115.44,116.0,110.96,112.11,37079.91607337,0.3127,0.3139,0.3034,0.3066,1418364.40747483,32.81,33.08,31.47,32.21,17143.72491942,0.4576,0.5403,0.4289,0.43,9859.9093895,0.0424,0.0425,0.0403,0.0408,3193129.33661238,0.002008,0.002019,0.001981,0.00199,162967248.18746087,0.02843,0.0306,0.02807,0.02905,148524517.45390263,125.83,126.29,118.02,121.55,4253.8369402,45.45,46.2,44.85,46.02,226.35921032,2.407,2.4345,2.3169,2.3535,808714.97894468,0.0981,0.0991,0.0935,0.0939,613992.20135247
2019-01-28 00:00:00+00:00,3552.66,3559.0,3388.0,3433.99,676.37366295,112.1,112.93,100.86,105.67,69109.43703884,0.3065,0.3073,0.2815,0.2919,3145192.55581433,32.19,32.51,30.02,30.93,20814.42892296,0.4253,0.4253,0.3559,0.404,26623.20627691,0.0408,0.0412,0.0368,0.0383,5341794.21452841,0.001991,0.001996,0.001833,0.001885,414899924.3325421,0.02905,0.02909,0.02545,0.02669,157808058.9961004,121.39,121.4,105.0,111.06,12116.07742241,46.2,46.2,42.54,43.31,860.86861073,2.3535,2.3603,2.1567,2.2299,1601075.74105852,0.0945,0.0946,0.0831,0.086,1247543.84588044
2019-01-29 00:00:00+00:00,3435.45,3448.52,3355.0,3411.31,479.34834447,105.67,106.61,102.22,104.6,37859.23569103,0.2919,0.2937,0.2817,0.2871,1811547.90234496,31.0,31.23,30.0,30.85,16383.2726332,0.4348,0.4637,0.4004,0.4521,65926.38307927,0.0384,0.0393,0.0367,0.038,2251862.99394379,0.001885,0.0019,0.001823,0.001873,205632961.3353196,0.02672,0.02779,0.02591,0.02712,68308247.37547635,111.06,112.43,106.0,109.79,4589.11764893,43.31,43.87,42.26,42.77,506.5320016,2.2299,2.3029,2.181,2.2557,1060772.56076489,0.0864,0.0869,0.0801,0.0821,366666.83516861
2019-01-30 00:00:00+00:00,3409.02,3476.4,3390.12,3457.11,600.60701648,104.6,109.55,103.13,108.33,42945.27314705,0.2871,0.3256,0.2852,0.3211,9348181.8864571,30.85,31.92,30.54,31.65,17538.50371781,0.4453,0.47,0.4142,0.4142,15272.6561547,0.0378,0.04,0.0374,0.0394,3166108.99536119,0.001875,0.001933,0.001859,0.001919,180115867.2321727,0.02712,0.02805,0.02673,0.0271,76027679.0621703,109.31,120.55,107.62,116.83,7859.56360771,42.72,44.3,42.39,43.68,550.51961899,2.2557,2.3392,2.23,2.3274,990222.86519675,0.082,0.0882,0.0807,0.0851,496490.12941042
2019-01-31 00:00:00+00:00,3458.47,3488.0,3419.02,3432.49,398.24533351,108.32,110.41,105.58,106.47,37416.26764923,0.3205,0.3358,0.3032,0.3088,9641866.53878636,31.69,32.31,31.11,31.33,13840.54597905,0.4206,0.4228,0.3918,0.398,13569.10600829,0.0395,0.0402,0.0378,0.0385,1764074.89278389,0.001931,0.001944,0.001883,0.001891,114923401.24011183,0.02715,0.02748,0.0251,0.02514,84729704.35789844,117.52,120.36,112.74,113.33,6930.43220937,43.5,44.38,42.94,43.31,209.07973418,2.3274,2.3582,2.2821,2.3077,635421.654051,0.0851,0.0878,0.0813,0.0813,1212767.53197229
2019-02-01 00:00:00+00:00,3434.9,3482.35,3403.3,3466.84,380.55727313,106.52,108.2,104.02,106.88,30628.48538802,0.3097,0.3121,0.2958,0.3062,4918881.99414778,31.43,33.59,30.8,32.64,24499.08991736,0.39,0.4232,0.38,0.4072,21778.04349704,0.0382,0.0392,0.037,0.0387,2165692.6157152,0.001889,0.00191,0.001838,0.001904,250528169.1616214,0.02514,0.02662,0.024,0.02621,90946431.24094804,113.79,118.67,110.3,115.58,5486.70778469,42.93,43.85,42.35,43.23,95.55344631,2.3095,2.35,2.2811,2.325,622774.51556752,0.0813,0.0838,0.0785,0.0816,428421.04011199
2019-02-02 00:00:00+00:00,3463.97,3516.62,3441.17,3505.75,278.3607422,106.86,110.98,106.15,110.29,24137.23981409,0.3069,0.3133,0.3042,0.3102,1710803.59079613,32.64,34.93,32.44,34.56,24232.57701784,0.4232,0.4278,0.3986,0.4077,5480.84980369,0.0385,0.0395,0.0381,0.0392,1194501.6209763,0.001908,0.001926,0.00188,0.001926,114949908.63712084,0.0262,0.02631,0.0255,0.02608,42940324.93103312,115.67,122.52,114.84,121.1,6579.34701295,43.23,43.49,41.72,43.18,145.50920667,2.3286,2.45,2.3105,2.4388,600098.48160683,0.081,0.084,0.0805,0.0828,536894.71689718
2019-02-03 00:00:00+00:00,3505.75,3509.0,3430.0,3460.0,315.23175193,110.29,111.0,106.0,107.49,24791.95329659,0.3108,0.3117,0.2979,0.3017,1755049.39079063,34.6,34.8,32.91,33.57,29344.07912862,0.4076,0.4088,0.3858,0.3858,7151.62405018,0.0393,0.0394,0.0378,0.0381,1437713.57640632,0.001926,0.001935,0.001825,0.001877,316823590.1988801,0.02605,0.02612,0.0251,0.02544,35711508.37816211,121.16,121.89,116.58,118.5,5603.72257001,43.17,43.5,42.35,42.92,215.29093463,2.4387,2.445,2.35,2.3749,842305.72786811,0.0827,0.0832,0.0788,0.0802,217124.44972226
2019-02-04 00:00:00+00:00,3456.25,3483.62,3435.0,3465.1,153.10065119,107.35,109.21,106.72,107.63,17650.06025341,0.3015,0.3055,0.2979,0.2994,1521437.24972153,33.47,34.48,33.47,34.15,14832.76358655,0.3834,0.3953,0.38,0.3949,4686.45449497,0.0384,0.0388,0.0378,0.038,1132386.53748962,0.001876,0.001892,0.001861,0.001868,66118165.21319571,0.02535,0.02911,0.02507,0.02703,110181337.09773943,118.83,120.73,117.52,118.8,1750.32555088,42.62,42.76,42.35,42.66,1051.83307209,2.3702,2.4282,2.3676,2.3985,319747.52265044,0.0807,0.081,0.079,0.079,168208.96510893
2019-02-05 00:00:00+00:00,3461.61,3480.74,3450.0,3469.16,126.17336574,107.6,108.06,106.65,107.28,12607.18350326,0.2994,0.3017,0.297,0.2994,1266006.48731372,34.02,34.51,33.67,34.28,20077.88180978,0.393,0.4325,0.393,0.4194,6400.81522131,0.0379,0.0385,0.0376,0.038,722356.25218649,0.001867,0.001875,0.001851,0.001851,68398809.53660692,0.027,0.02787,0.02607,0.0262,53263833.86768414,119.02,119.92,116.85,117.64,1451.20535315,42.92,43.39,42.66,43.27,628.28647438,2.3985,2.4022,2.3588,2.3877,222783.83620852,0.079,0.079,0.0765,0.0772,457284.21456179
2019-02-06 00:00:00+00:00,3473.57,3482.35,3385.0,3408.9,442.72088213,107.32,107.58,101.64,104.62,39538.10526428,0.2998,0.3006,0.2888,0.29,2473258.47466224,34.33,34.43,32.13,32.82,22381.58537322,0.4087,0.4106,0.393,0.4015,6393.0702657,0.038,0.0382,0.036,0.0367,2799520.08695492,0.001851,0.00186,0.001803,0.001806,132147701.92007546,0.02619,0.02672,0.02526,0.02553,56393886.74993221,117.74,122.79,111.47,114.74,8097.02955738,43.38,43.38,42.01,42.69,180.15035437,2.391,2.395,2.3,2.3451,604162.90139327,0.0772,0.0772,0.0724,0.0741,637578.24848717
2019-02-07 00:00:00+00:00,3408.9,3424.73,3391.28,3394.7,157.46190957,104.57,106.27,103.85,104.38,14499.27327024,0.2897,0.2943,0.2895,0.2914,737395.24348218,32.76,33.58,32.75,33.23,9905.3670118,0.3985,0.42,0.3944,0.4045,4692.01864439,0.0367,0.0374,0.0364,0.0365,1159527.70886636,0.001805,0.001832,0.001804,0.001811,58738065.90660406,0.02553,0.02619,0.0254,0.02566,30349908.97806048,114.71,117.64,113.97,115.12,3442.59922694,42.94,43.81,42.85,43.35,177.26480389,2.3443,2.3703,2.3252,2.3401,213435.72909915,0.0741,0.0771,0.0735,0.0745,114078.32099166
2019-02-08 00:00:00+00:00,3395.4,3725.33,3382.35,3655.94,750.02458336,104.37,121.97,103.61,119.1,72643.21151673,0.2919,0.3201,0.2894,0.312,4448541.26372537,33.16,44.9,32.85,43.21,138975.13085322,0.404,0.447,0.404,0.447,11459.35157705,0.0363,0.042,0.0363,0.0408,4790738.89478674,0.001812,0.001964,0.001802,0.001933,220734436.04734075,0.02566,0.0272,0.02542,0.02681,58912484.99318962,115.09,131.59,114.21,129.05,12120.95600791,43.35,48.52,43.16,47.52,1021.30691293,2.3436,2.7776,2.3297,2.7206,2484391.13096248,0.0738,0.0831,0.073,0.081,2863097.29576727
2019-02-09 00:00:00+00:00,3657.89,3676.47,3629.11,3662.33,412.93249779,119.2,121.03,117.65,119.15,31892.20276787,0.312,0.316,0.3073,0.3125,3899072.09825941,43.03,46.74,42.07,44.68,115023.29506041,0.4398,0.4864,0.4315,0.4689,24684.41601928,0.041,0.0422,0.0403,0.0413,2922094.71812672,0.001936,0.001936,0.001875,0.001905,144900986.86533615,0.0268,0.0276,0.02602,0.02618,52619125.30295558,129.0,130.0,125.72,128.25,5672.52966855,48.47,48.99,47.39,48.49,952.28565702,2.722,2.8322,2.6661,2.7822,1717243.5772679,0.081,0.082,0.079,0.0801,1663419.57441156
2019-02-10 00:00:00+00:00,3664.99,3682.44,3620.0,3678.58,534.90566732,119.2,125.68,115.81,124.98,44680.51708826,0.3129,0.3129,0.2997,0.3096,3979032.47889865,44.73,47.44,42.15,46.68,83412.46477048,0.4587,0.4819,0.444,0.4522,7778.45570663,0.0411,0.043,0.0398,0.0428,3322867.02189504,0.001907,0.00191,0.001866,0.001897,101115947.77649903,0.02618,0.02633,0.025,0.02574,69672791.37002438,128.14,128.68,121.3,126.74,7937.46087927,48.19,49.8,46.72,49.55,429.04012859,2.77,2.8529,2.6566,2.8338,1090103.58934014,0.0802,0.0815,0.0758,0.08,860856.5102326
2019-02-11 00:00:00+00:00,3678.88,3685.0,3620.02,3634.99,346.1155166,125.08,125.08,119.22,120.97,32911.02882198,0.3096,0.3099,0.3018,0.3023,2214712.99997594,46.8,46.87,41.84,42.87,63737.88366978,0.4464,0.4509,0.4205,0.4307,12580.20442803,0.0429,0.0429,0.0406,0.0416,7469440.06864394,0.001896,0.001897,0.001855,0.001855,96118606.21843481,0.02575,0.02614,0.02415,0.02463,60798338.64909027,126.81,126.88,120.0,122.27,11045.7188309,49.21,49.22,46.81,48.07,582.0402091,2.8338,2.8468,2.7044,2.7486,944755.29022553,0.0794,0.0796,0.0764,0.0774,788076.18605926
2019-02-12 00:00:00+00:00,3634.99,3658.83,3590.47,3630.68,664.38286724,120.92,123.74,118.41,122.4,30478.66503058,0.3023,0.308,0.2977,0.3051,2472061.29255461,42.87,44.5,42.0,43.85,41741.74295282,0.42,0.432,0.42,0.432,1462.6772251,0.0415,0.0421,0.0406,0.0419,3740151.85424051,0.001855,0.001891,0.001855,0.001878,77458638.52711669,0.02455,0.02483,0.02401,0.02441,38467889.1350618,122.05,123.21,118.4,122.74,5622.61413107,47.69,49.25,47.0,49.02,353.33170428,2.7486,3.0072,2.7103,2.9428,1833909.43592617,0.0772,0.0778,0.0751,0.0771,1043514.9529149
2019-02-13 00:00:00+00:00,3632.86,3666.66,3595.0,3610.0,432.24167877,122.35,126.3,120.85,121.96,37338.0513073,0.3052,0.314,0.301,0.3042,3985623.62621288,43.89,44.64,40.73,41.65,47618.71387996,0.4274,0.4382,0.4178,0.4382,11448.631988,0.0417,0.0425,0.0407,0.0412,3062532.0864874,0.001876,0.001911,0.001873,0.001881,151282634.13579875,0.02443,0.02526,0.02368,0.02412,40564780.0411039,122.55,126.79,120.58,122.03,5166.11265656,48.67,51.0,48.43,48.62,621.55589641,2.945,2.9968,2.81,2.8576,1634840.66166579,0.0766,0.0787,0.0756,0.0758,462651.92988432
2019-02-14 00:00:00+00:00,3610.0,3626.17,3573.69,3592.64,360.05548586,122.01,124.38,120.37,120.59,32138.53432448,0.3036,0.3057,0.3,0.301,1567277.74067098,41.65,42.47,40.44,41.2,28349.71805059,0.4382,0.4468,0.4269,0.4274,5132.04819881,0.0411,0.0414,0.0399,0.0404,3054247.99586177,0.001885,0.001904,0.001879,0.001892,68930344.0624788,0.02412,0.0244,0.02313,0.02334,46739535.47704241,122.13,124.16,120.01,121.0,2881.15104566,48.94,49.22,45.99,46.35,477.11062417,2.8576,2.8911,2.715,2.7431,1405215.41136337,0.076,0.0768,0.0747,0.0758,379248.2684944
2019-02-15 00:00:00+00:00,3588.86,3650.0,3573.54,3600.37,318.453685,120.55,124.1,120.4,121.63,27004.80447915,0.301,0.3065,0.2978,0.3017,2058684.25911309,41.25,44.47,41.17,42.5,35793.24052863,0.4235,0.4386,0.422,0.4378,8369.34914572,0.0404,0.0415,0.04,0.0405,1932657.10140013,0.001893,0.001901,0.00188,0.001887,81309733.17605998,0.02331,0.02411,0.02331,0.02375,25532304.42561595,120.92,123.8,120.45,121.35,1928.80439675,46.35,48.0,46.32,46.94,726.34620938,2.746,2.8643,2.7425,2.795,1286303.47367185,0.076,0.0815,0.0756,0.0802,1426975.08877911
2019-02-16 00:00:00+00:00,3597.82,3647.05,3597.14,3614.02,252.99947178,121.63,124.5,121.61,122.7,23065.78723397,0.3021,0.3039,0.3,0.3009,2537554.80817286,42.6,44.25,42.26,43.4,31039.04791526,0.4309,0.4446,0.43,0.4369,6954.65173564,0.0407,0.0414,0.0406,0.041,2159711.61766812,0.001887,0.001944,0.001887,0.001931,152275331.10995117,0.02374,0.02387,0.02349,0.02356,16818960.10070201,121.45,122.65,121.23,121.32,2542.85478916,47.46,48.33,46.74,46.74,318.47618128,2.7978,2.8852,2.7795,2.7868,876668.94217036,0.0794,0.0795,0.0763,0.078,1500001.36122944
2019-02-17 00:00:00+00:00,3613.33,3696.85,3603.03,3667.51,453.98766321,122.75,135.45,122.51,133.56,73884.44729787,0.3005,0.3078,0.2986,0.3033,3208147.23887924,43.36,45.0,42.64,43.85,31902.96621129,0.43,0.4705,0.4214,0.4494,4947.64912748,0.0409,0.0422,0.0405,0.0415,2884822.86057224,0.001933,0.002053,0.00193,0.002027,731881313.9797863,0.02352,0.02398,0.02349,0.02373,19518053.75922301,121.53,125.14,120.58,124.23,5579.85758064,46.74,47.9,46.54,47.9,129.19817384,2.7868,2.9118,2.78,2.8742,1378167.75486331,0.0781,0.0802,0.0773,0.0801,649904.46626708
2019-02-18 00:00:00+00:00,3663.83,3924.0,3654.96,3895.04,1165.34238012,133.55,148.0,132.54,145.62,163526.37021372,0.3032,0.3283,0.3022,0.322,16143027.84762768,43.87,49.0,43.73,47.8,93787.7531625,0.4668,0.4794,0.4512,0.47,7586.29570185,0.0418,0.0468,0.0414,0.0455,10731565.00438809,0.002027,0.002071,0.001994,0.00206,479022432.59351385,0.02376,0.02515,0.02372,0.02487,49777055.71946369,124.24,148.78,124.24,143.64,35682.88217659,47.92,51.55,47.68,51.01,1060.35056604,2.8742,3.49,2.8585,3.4728,5055369.15113672,0.0799,0.0839,0.0794,0.0838,1544119.60509234
2019-02-19 00:00:00+00:00,3895.15,3998.97,3857.22,3910.03,856.19033533,145.62,149.98,143.22,143.32,91511.94903705,0.3225,0.3483,0.3188,0.3227,19783643.31290284,47.81,49.0,46.59,47.16,42110.54282398,0.47,0.47,0.4672,0.468,1733.19423255,0.0456,0.0482,0.0451,0.0459,9704935.98843675,0.002058,0.002094,0.002036,0.002058,281144314.9002244,0.0249,0.02599,0.02462,0.02481,66388571.3437522,143.5,151.26,140.73,141.82,23584.34919559,50.95,52.93,50.47,51.48,1358.08066409,3.477,3.804,3.4264,3.5294,5853504.62370002,0.0838,0.0947,0.0819,0.09,3722021.69250773
2019-02-20 00:00:00+00:00,3910.02,3980.99,3876.23,3973.19,603.12905512,143.47,149.38,139.32,148.36,87116.513402,0.3226,0.335,0.3165,0.332,10151421.75133196,47.14,52.23,46.24,51.53,81736.96721528,0.4483,0.4749,0.4483,0.4616,7173.55670178,0.046,0.0476,0.0447,0.0474,4602319.64591241,0.002058,0.002062,0.002015,0.002049,184633444.9492323,0.02481,0.02545,0.0242,0.0251,40533986.48465539,141.18,147.79,137.78,146.8,18114.11615511,51.3,51.91,49.87,51.35,2178.20365051,3.5264,3.9412,3.4592,3.9012,5489581.62172824,0.0899,0.0922,0.086,0.0922,2162539.82035954
