,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
532,"(0, 0, 2)","(1, 0, 0)","(1, 2, 1)","(0, 1, 0)","(1, 1, 3)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)"
533,"(4, 2, 4)","(2, 1, 0)","(2, 0, 0)","(1, 1, 1)","(5, 0, 2)","(1, 0, 0)","(0, 1, 0)","(2, 0, 1)","(2, 0, 2)","(0, 1, 0)"
534,"(0, 1, 0)","(1, 0, 0)","(1, 2, 2)","(1, 0, 0)","(3, 0, 5)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 0, 3)"
535,"(1, 1, 2)","(0, 1, 0)","(0, 1, 0)","(5, 0, 0)","(0, 1, 0)","(3, 1, 3)","(3, 0, 2)","(2, 0, 1)","(3, 0, 4)","(3, 0, 5)"
536,"(1, 0, 0)","(1, 1, 2)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)"
537,"(1, 1, 4)","(0, 1, 0)","(2, 0, 0)","(0, 0, 2)","(0, 1, 0)","(1, 0, 1)","(1, 0, 3)","(1, 0, 0)","(0, 0, 3)","(2, 0, 1)"
538,"(1, 0, 1)","(0, 1, 0)","(3, 1, 2)","(2, 0, 3)","(1, 0, 2)","(0, 1, 0)","(2, 1, 1)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
539,"(1, 0, 1)","(0, 1, 0)","(3, 1, 3)","(0, 1, 0)","(5, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(2, 0, 2)","(0, 0, 2)"
540,"(1, 1, 3)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(2, 0, 2)","(0, 1, 0)","(2, 0, 3)","(1, 0, 1)","(0, 1, 2)","(1, 0, 0)"
541,"(1, 1, 1)","(2, 0, 2)","(2, 1, 3)","(1, 0, 0)","(2, 1, 2)","(1, 0, 2)","(1, 0, 0)","(2, 0, 2)","(2, 0, 1)","(1, 0, 0)"
542,"(0, 1, 0)","(1, 1, 1)","(1, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(3, 0, 1)","(2, 0, 2)","(0, 1, 0)","(2, 0, 1)"
543,"(1, 0, 0)","(6, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
544,"(1, 1, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
545,"(1, 1, 3)","(1, 0, 0)","(1, 1, 1)","(3, 0, 3)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(3, 1, 2)","(4, 0, 3)","(1, 0, 0)"
546,"(1, 1, 3)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(0, 1, 0)"
547,"(1, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(3, 0, 1)"
548,"(1, 1, 1)","(1, 0, 1)","(0, 1, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
549,"(1, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 2)","(0, 1, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)"
550,"(2, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)"
551,"(2, 1, 0)","(1, 0, 0)","(1, 0, 2)","(2, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)"
552,"(2, 1, 0)","(1, 0, 0)","(1, 0, 2)","(2, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 3)","(1, 0, 0)"
553,"(2, 1, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
554,"(0, 1, 0)","(3, 1, 3)","(0, 1, 0)","(4, 0, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)"
555,"(1, 0, 2)","(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
556,"(0, 1, 2)","(1, 0, 0)","(3, 0, 1)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)"
557,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
558,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(3, 1, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(3, 0, 2)"
559,"(0, 1, 0)","(0, 1, 0)","(1, 0, 3)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 1)","(2, 1, 2)","(1, 0, 0)","(1, 1, 1)"
560,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 3)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)"
561,"(1, 0, 0)","(1, 0, 3)","(1, 0, 0)","(2, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 3)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
562,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(2, 0, 0)","(2, 0, 3)","(2, 1, 1)","(0, 1, 0)","(0, 1, 2)"
563,"(0, 1, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)"
564,"(1, 0, 3)","(0, 1, 0)","(0, 1, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(3, 0, 4)","(0, 1, 0)","(0, 1, 0)"
565,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
566,"(1, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 2)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
567,"(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
568,"(0, 1, 0)","(1, 0, 2)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
569,"(0, 1, 0)","(1, 0, 2)","(3, 0, 2)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
570,"(0, 1, 0)","(4, 0, 3)","(3, 0, 0)","(1, 0, 2)","(0, 1, 0)","(0, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
571,"(0, 1, 0)","(0, 1, 0)","(2, 0, 2)","(1, 0, 1)","(1, 0, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
572,"(0, 1, 0)","(1, 0, 0)","(1, 0, 2)","(3, 0, 4)","(0, 1, 0)","(2, 1, 2)","(1, 1, 2)","(1, 0, 0)","(2, 0, 2)","(0, 1, 0)"
573,"(0, 1, 0)","(5, 0, 4)","(1, 0, 2)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 3)"
574,"(0, 2, 1)","(1, 0, 2)","(4, 0, 3)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(0, 1, 0)"
575,"(3, 2, 1)","(1, 0, 2)","(4, 0, 3)","(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
576,"(0, 2, 1)","(1, 0, 2)","(4, 0, 3)","(1, 0, 1)","(1, 1, 1)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
577,"(0, 1, 0)","(1, 0, 0)","(3, 0, 0)","(0, 1, 0)","(0, 1, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)"
578,"(0, 1, 0)","(0, 0, 3)","(0, 1, 0)","(1, 0, 0)","(2, 0, 3)","(1, 0, 1)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
579,"(0, 1, 0)","(0, 1, 0)","(3, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
580,"(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)"
581,"(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(3, 0, 1)"
582,"(1, 0, 1)","(1, 0, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(0, 0, 3)","(1, 0, 0)","(1, 0, 0)"
583,"(0, 1, 0)","(0, 0, 3)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
584,"(0, 1, 0)","(0, 0, 3)","(0, 1, 0)","(1, 0, 0)","(1, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
585,"(0, 1, 0)","(0, 0, 3)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(2, 0, 0)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
586,"(0, 1, 0)","(0, 0, 3)","(1, 0, 1)","(0, 1, 2)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)"
587,"(0, 1, 0)","(0, 0, 3)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(0, 1, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
588,"(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(0, 1, 0)"
589,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(2, 0, 4)","(1, 1, 1)","(0, 1, 1)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)"
590,"(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(3, 0, 2)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
591,"(0, 0, 3)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(3, 1, 5)","(2, 1, 2)","(0, 1, 0)","(0, 1, 2)","(1, 0, 0)","(0, 1, 0)"
592,"(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(0, 1, 2)","(0, 1, 0)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
593,"(0, 1, 0)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
594,"(0, 1, 0)","(0, 1, 0)","(0, 0, 3)","(1, 0, 1)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
595,"(0, 1, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(2, 0, 1)"
596,"(4, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(0, 1, 2)","(2, 0, 1)","(1, 0, 1)"
597,"(5, 0, 2)","(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
598,"(4, 1, 2)","(2, 1, 2)","(1, 0, 0)","(1, 1, 1)","(1, 0, 1)","(0, 1, 1)","(1, 0, 0)","(2, 0, 2)","(1, 0, 1)","(1, 0, 0)"
599,"(2, 1, 3)","(0, 1, 1)","(4, 1, 2)","(0, 1, 0)","(2, 0, 0)","(1, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(2, 0, 2)"
600,"(2, 1, 3)","(0, 1, 2)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)","(2, 0, 1)"
601,"(2, 1, 3)","(3, 1, 1)","(1, 0, 0)","(2, 0, 1)","(1, 0, 1)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 2)","(1, 0, 0)"
602,"(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 2)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
603,"(0, 1, 1)","(1, 0, 1)","(0, 1, 1)","(0, 0, 3)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 3)","(1, 0, 1)","(1, 0, 0)"
604,"(2, 0, 1)","(1, 0, 0)","(2, 1, 2)","(0, 1, 2)","(1, 0, 1)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
605,"(1, 1, 2)","(0, 1, 0)","(0, 1, 0)","(2, 0, 1)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 1)","(1, 0, 0)"
606,"(2, 0, 1)","(1, 0, 1)","(1, 1, 1)","(0, 0, 3)","(2, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 2)","(1, 0, 0)"
607,"(1, 1, 2)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 1)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)"
608,"(2, 0, 0)","(1, 0, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(2, 0, 1)","(2, 0, 1)"
609,"(1, 1, 1)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
610,"(1, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(2, 0, 0)","(1, 0, 0)","(1, 0, 1)"
611,"(0, 1, 0)","(1, 0, 0)","(2, 0, 0)","(0, 0, 3)","(1, 0, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
612,"(0, 1, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 1)","(1, 0, 0)","(1, 0, 1)","(2, 0, 2)","(1, 0, 1)","(1, 0, 0)"
613,"(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 1)","(0, 1, 0)","(2, 1, 2)","(1, 0, 0)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)"
614,"(0, 1, 0)","(0, 1, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 1)","(2, 0, 1)","(2, 0, 1)","(2, 0, 2)"
615,"(0, 1, 0)","(2, 0, 1)","(1, 0, 1)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
616,"(2, 1, 2)","(2, 0, 1)","(2, 0, 3)","(2, 0, 1)","(2, 0, 0)","(2, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
617,"(2, 1, 2)","(2, 0, 1)","(1, 0, 1)","(2, 0, 0)","(2, 0, 1)","(1, 0, 1)","(2, 0, 0)","(1, 0, 0)","(2, 0, 1)","(2, 0, 2)"
618,"(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
619,"(0, 1, 0)","(3, 0, 0)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 1, 1)","(1, 0, 0)"
620,"(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(2, 0, 1)","(0, 1, 0)","(1, 0, 0)"
621,"(0, 1, 0)","(2, 0, 0)","(3, 0, 0)","(1, 0, 1)","(1, 0, 1)","(1, 0, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
622,"(1, 0, 1)","(0, 1, 0)","(1, 0, 1)","(3, 1, 1)","(2, 1, 2)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(3, 0, 2)","(0, 1, 0)"
623,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 1, 1)","(1, 1, 1)","(3, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)"
624,"(0, 1, 0)","(1, 0, 1)","(2, 0, 0)","(1, 0, 0)","(1, 0, 3)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
625,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
626,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 1)","(1, 0, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
627,"(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 1)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
628,"(2, 1, 2)","(1, 0, 0)","(1, 0, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
629,"(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
630,"(1, 0, 0)","(2, 0, 1)","(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(2, 1, 2)","(0, 1, 0)"
631,"(2, 1, 2)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
632,"(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
633,"(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
634,"(0, 1, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
635,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
636,"(2, 1, 2)","(1, 0, 0)","(2, 0, 1)","(2, 1, 3)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
637,"(0, 1, 5)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)"
638,"(2, 1, 2)","(1, 0, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 3)"
639,"(0, 1, 5)","(2, 1, 0)","(2, 0, 1)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
640,"(2, 1, 2)","(0, 1, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 1)","(1, 0, 0)","(3, 0, 0)","(1, 0, 0)"
641,"(2, 1, 2)","(1, 1, 1)","(2, 0, 1)","(2, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)"
642,"(2, 1, 2)","(1, 1, 1)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
643,"(0, 1, 0)","(0, 1, 0)","(2, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 2)","(1, 0, 0)"
644,"(0, 1, 0)","(0, 1, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
645,"(1, 0, 0)","(0, 1, 1)","(0, 1, 1)","(1, 0, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
646,"(0, 1, 0)","(0, 1, 1)","(2, 1, 2)","(1, 0, 0)","(1, 0, 1)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
647,"(0, 1, 1)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(2, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
648,"(0, 1, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 1)"
649,"(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(2, 1, 2)","(1, 0, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
650,"(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
651,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)"
652,"(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 1, 3)"
653,"(0, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)"
654,"(0, 1, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(2, 0, 0)","(0, 1, 0)","(1, 0, 0)","(0, 1, 0)"
655,"(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(3, 0, 2)","(2, 0, 2)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 0)"
656,"(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 0)","(1, 0, 0)","(0, 1, 0)","(2, 0, 1)","(0, 1, 0)","(2, 1, 2)"
657,"(1, 1, 1)","(1, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 2)"
658,"(1, 1, 0)","(1, 1, 0)","(1, 1, 1)","(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)"
659,"(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 0, 3)","(1, 1, 1)","(0, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)"
660,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
661,"(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 1, 2)","(1, 0, 0)","(1, 0, 0)","(0, 1, 2)"
662,"(1, 0, 0)","(2, 0, 0)","(0, 1, 0)","(1, 1, 1)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(0, 1, 0)","(0, 1, 1)"
663,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)"
664,"(0, 1, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(1, 0, 0)","(2, 0, 0)","(1, 0, 0)"
